4.62 -0.326303 3.16145
4.63 -0.294318 3.23424
4.64 -0.261645 3.29885
4.65 -0.228368 3.35512
4.66 -0.194571 3.40293
4.67 -0.160338 3.44217
4.68 -0.125757 3.47275
4.69 -0.0909126 3.49461
4.7 -0.0558937 3.50771
4.71 -0.0207877 3.51203
4.72 0.0143176 3.50757
4.73 0.0493345 3.49436
4.74 0.0841757 3.47244
4.75 0.118754 3.44188
4.76 0.152985 3.40277
4.77 0.186782 3.35522
4.78 0.220062 3.29936
4.79 0.252742 3.23535
4.8 0.284742 3.16334
4.81 0.315983 3.08355
4.82 0.346388 2.99618
4.83 0.375882 2.90145
4.84 0.404393 2.79962
4.85 0.431851 2.69094
4.86 0.45819 2.57571
4.87 0.483345 2.45422
4.88 0.507255 2.32679
4.89 0.529862 2.19373
4.9 0.551111 2.05539
4.91 0.570953 1.91213
4.92 0.589339 1.7643
4.93 0.606225 1.61229
4.94 0.621572 1.45648
4.95 0.635343 1.29727
4.96 0.647507 1.13505
4.97 0.658036 0.970247
4.98 0.666905 0.803264
4.99 0.674095 0.634526
5 0.679591 0.464455
5.01 0.683381 0.293479
5.02 0.685459 0.122027
5.03 0.685822 -0.0494732
5.04 0.684471 -0.220593
5.05 0.681413 -0.390905
5.06 0.676657 -0.559986
5.07 0.670218 -0.727414
5.08 0.662115 -0.892775
5.09 0.652371 -1.05566
5.1 0.641012 -1.21566
5.11 0.628069 -1.37239
5.12 0.613576 -1.52545
5.13 0.597573 -1.67447
5.14 0.580102 -1.81909
5.15 0.561207 -1.95895
5.16 0.54094 -2.09371
5.17 0.519351 -2.22303
5.18 0.496498 -2.34661
5.19 0.472439 -2.46414
5.2 0.447236 -2.57535
5.21 0.420954 -2.67995
5.22 0.39366 -2.7777
5.23 0.365424 -2.86837
5.24 0.336317 -2.95174
5.25 0.306414 -3.02761
5.26 0.27579 -3.09581
5.27 0.244524 -3.15617
5.28 0.212694 -3.20856
5.29 0.18038 -3.25286
5.3 0.147664 -3.28896
5.31 0.114628 -3.3168
5.32 0.0813555 -3.33631
5.33 0.0479297 -3.34746
5.34 0.0144343 -3.35023
5.35 -0.019047 -3.34463
5.36 -0.0524305 -3.33069
5.37 -0.085633 -3.30844
5.38 -0.118572 -3.27797
5.39 -0.151165 -3.23936
5.4 -0.183332 -3.19271
5.41 -0.214993 -3.13816
5.42 -0.24607 -3.07585
5.43 -0.276485 -3.00595
5.44 -0.306164 -2.92865
5.45 -0.335034 -2.84416
5.46 -0.363024 -2.75268
5.47 -0.390065 -2.65447
5.48 -0.416092 -2.54977
5.49 -0.44104 -2.43887
5.5 -0.464849 -2.32204
5.51 -0.487462 -2.19958
5.52 -0.508823 -2.07181
5.53 -0.528881 -1.93906
5.54 -0.547589 -1.80167
5.55 -0.5649 -1.65998
5.56 -0.580775 -1.51436
5.57 -0.595176 -1.36518
5.58 -0.608068 -1.21281
5.59 -0.619423 -1.05763
5.6 -0.629213 -0.900052
5.61 -0.637417 -0.74046
5.62 -0.644017 -0.579257
5.63 -0.648998 -0.416849
5.64 -0.652351 -0.253644
5.65 -0.65407 -0.0900493
5.66 -0.654152 0.0735249
5.67 -0.652601 0.23667
5.68 -0.649421 0.39898
5.69 -0.644625 0.56005
5.7 -0.638226 0.71948
5.71 -0.630242 0.876873
5.72 -0.620697 1.03184
5.73 -0.609615 1.184
5.74 -0.597027 1.33297
5.75 -0.582967 1.47839
5.76 -0.567472 1.6199
5.77 -0.550583 1.75716
5.78 -0.532345 1.88981
5.79 -0.512804 2.01755
5.8 -0.492011 2.14006
5.81 -0.470021 2.25704
5.82 -0.44689 2.36821
5.83 -0.422677 2.47329
5.84 -0.397445 2.57204
5.85 -0.371258 2.66422
5.86 -0.344183 2.74961
5.87 -0.316289 2.828
5.88 -0.287647 2.89921
5.89 -0.258329 2.96307
5.9 -0.22841 3.01944
5.91 -0.197966 3.06818
5.92 -0.167073 3.10919
5.93 -0.135808 3.14236
5.94 -0.104252 3.16764
5.95 -0.0724819 3.18497
5.96 -0.0405788 3.19432
5.97 -0.0086221 3.19568
5.98 0.0233082 3.18905
5.99 0.0551324 3.17447
6 0.0867712 3.15198
6.01 0.118146 3.12165
6.02 0.149178 3.08358
6.03 0.179792 3.03785
6.04 0.20991 2.98461
6.05 0.23946 2.924
6.06 0.268366 2.85617
6.07 0.296559 2.78131
6.08 0.32397 2.69961
6.09 0.35053 2.6113
6.1 0.376174 2.51659
6.11 0.400841 2.41574
6.12 0.42447 2.30901
6.13 0.447003 2.19668
6.14 0.468385 2.07902
6.15 0.488566 1.95635
6.16 0.507497 1.82898
6.17 0.525131 1.69722
6.18 0.541428 1.56143
6.19 0.556348 1.42194
6.2 0.569855 1.27911
6.21 0.58192 1.1333
6.22 0.592513 0.984876
6.23 0.60161 0.834215
6.24 0.609191 0.681696
6.25 0.615239 0.527703
6.26 0.619741 0.372623
6.27 0.622689 0.216844
6.28 0.624077 0.0607577
6.29 0.623904 -0.0952466
6.3 0.622174 -0.250779
6.31 0.618892 -0.405452
6.32 0.614069 -0.558881
6.33 0.60772 -0.710684
6.34 0.599862 -0.860484
6.35 0.590518 -1.00791
6.36 0.579713 -1.1526
6.37 0.567476 -1.29419
6.38 0.55384 -1.43234
6.39 0.538842 -1.5667
6.4 0.52252 -1.69695
